









Frequency of observations in the selected location(s).:
Number of taxa: 	119

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	3.0	4.0	1.0	8.0	2.0	3.0	2.0	1.0	6.0	2.0	1.0	12.0	4.0	1.0	5.0	3.0	4.0	3.0	2.0	5.0	0.0	2.0	4.0	1.0	0.0	0.0	1.0	6.0	5.0	0.0	1.0	0.0	2.0	5.0	2.0	1.0	4.0	10.0	10.0	8.0	2.0	7.0	3.0	4.0	2.0	2.0	1.0	7.0	

Snow Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Greater White-fronted Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	
Cackling Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.1	0.125	0.5	0.0	0.0	0.25	0.0	0.0	0.0	0.14285714285714285	
Canada Goose	0.0	0.25	0.0	0.0	0.0	0.3333333333333333	1.0	0.0	0.3333333333333333	0.0	0.0	0.5833333333333334	0.25	0.0	0.0	0.3333333333333333	0.0	0.6666666666666666	0.5	0.2	0.0	0.5	0.5	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.3	0.2	0.25	1.0	0.5714285714285714	0.0	0.25	0.0	0.0	0.0	0.2857142857142857	
Wood Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.0	0.0	0.0	0.08333333333333333	0.0015	0.0	0.2	0.0015	0.0	0.0	0.0	0.2	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Gadwall	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Wigeon	0.0	0.75	1.0	0.25	0.0	0.3333333333333333	0.5	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.2857142857142857	
Mallard	0.3333333333333333	0.25	0.0	0.375	0.0	0.6666666666666666	0.5	0.0	0.5	1.0	0.0	0.75	0.5	0.0	0.6	0.3333333333333333	0.5	0.3333333333333333	0.0	0.2	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.3333333333333333	0.4	0.0	0.0	0.0	0.5	0.4	0.0	1.0	0.25	0.1	0.2	0.25	0.5	0.14285714285714285	0.3333333333333333	0.5	0.5	0.0	0.0	0.42857142857142855	
