









Frequency of observations in the selected location(s).:
Number of taxa: 	164

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	5.0	4.0	2.0	13.0	4.0	3.0	4.0	9.0	3.0	3.0	9.0	8.0	5.0	6.0	4.0	4.0	3.0	1.0	1.0	3.0	2.0	4.0	4.0	2.0	2.0	7.0	1.0	4.0	2.0	2.0	1.0	0.0	2.0	5.0	5.0	5.0	1.0	5.0	3.0	6.0	3.0	10.0	4.0	11.0	3.0	6.0	1.0	6.0	

Greater White-fronted Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Domestic goose sp. (Domestic type)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brant	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.25	0.0	0.0	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cackling Goose	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.16666666666666666	0.0	0.0	
Canada Goose	0.2	0.25	0.0	0.15384615384615385	0.5	0.3333333333333333	0.5	0.4444444444444444	0.6666666666666666	0.6666666666666666	0.5555555555555556	0.5	0.4	0.5	0.5	1.0	0.3333333333333333	1.0	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.7142857142857143	1.0	1.0	0.0	0.5	0.0	0.0015	0.0	0.0	0.2	0.4	1.0	0.2	0.3333333333333333	0.16666666666666666	0.0	0.0	0.25	0.45454545454545453	0.3333333333333333	0.16666666666666666	0.0	0.3333333333333333	
Trumpeter Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Eurasian Wigeon	0.0	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.09090909090909091	0.3333333333333333	0.16666666666666666	0.0	0.0	
American Wigeon	0.6	0.0	1.0	0.23076923076923078	0.0	1.0	0.25	0.4444444444444444	0.3333333333333333	0.3333333333333333	0.4444444444444444	0.125	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.2	0.0	0.0015	0.3333333333333333	0.1	0.0	0.18181818181818182	0.3333333333333333	0.0	1.0	0.3333333333333333	
Mallard	0.2	0.0	0.0	0.07692307692307693	0.0	0.3333333333333333	0.25	0.2222222222222222	0.3333333333333333	0.3333333333333333	0.1111111111111111	0.125	0.0	0.16666666666666666	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.18181818181818182	0.0	0.16666666666666666	0.0	0.0	
Green-winged Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ring-necked Duck	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Scaup	0.6	0.25	1.0	0.6153846153846154	0.25	0.6666666666666666	0.25	0.4444444444444444	0.0	0.3333333333333333	0.3333333333333333	0.25	0.2	0.0	0.5	0.25	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.1	0.0015	0.5454545454545454	0.0	0.5	1.0	0.5	
Lesser Scaup	0.0	0.25	0.0	0.07692307692307693	0.25	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.0	
