









Frequency of observations in the selected location(s).:
Number of taxa: 	162

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	13.0	9.0	3.0	16.0	7.0	10.0	11.0	5.0	3.0	7.0	15.0	8.0	8.0	7.0	10.0	10.0	3.0	3.0	0.0	1.0	6.0	2.0	7.0	2.0	4.0	11.0	3.0	15.0	6.0	6.0	4.0	5.0	5.0	5.0	6.0	10.0	3.0	9.0	7.0	21.0	11.0	8.0	17.0	12.0	11.0	17.0	7.0	10.0	

Brant	0.38461538461538464	0.1111111111111111	0.6666666666666666	0.5625	0.7142857142857143	0.5	0.9090909090909091	0.8	1.0	0.7142857142857143	0.8666666666666667	1.0	0.875	1.0	0.8	0.8	0.6666666666666666	0.3333333333333333	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.058823529411764705	0.16666666666666666	0.2727272727272727	0.17647058823529413	0.42857142857142855	0.2	
Canada Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.3333333333333333	0.0	0.06666666666666667	0.0	0.125	0.2857142857142857	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.125	0.0	0.0	0.18181818181818182	0.0	0.0	0.0	
Gadwall	0.07692307692307693	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
American Wigeon	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.13333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.0015	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	
Mallard	0.07692307692307693	0.1111111111111111	0.0	0.125	0.14285714285714285	0.0	0.09090909090909091	0.0	0.0	0.14285714285714285	0.0	0.125	0.125	0.14285714285714285	0.2	0.1	0.3333333333333333	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.16666666666666666	0.0	0.0	0.0	0.0	0.0	0.3333333333333333	0.0	0.3333333333333333	0.3333333333333333	0.0	0.14285714285714285	0.09090909090909091	0.25	0.11764705882352941	0.0	0.09090909090909091	0.058823529411764705	0.0	0.2	
Northern Pintail	0.07692307692307693	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	
Green-winged Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
