









Frequency of observations in the selected location(s).:
Number of taxa: 	219

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	27.0	19.0	18.0	33.0	12.0	20.0	21.0	17.0	19.0	11.0	16.0	27.0	11.0	27.0	22.0	14.0	9.0	3.0	8.0	9.0	2.0	5.0	5.0	16.0	3.0	4.0	6.0	22.0	11.0	15.0	13.0	22.0	17.0	11.0	13.0	22.0	21.0	16.0	19.0	22.0	16.0	18.0	15.0	20.0	15.0	10.0	7.0	17.0	

Snow Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	
Greater White-fronted Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.13636363636363635	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	
Domestic goose sp. (Domestic type)	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.058823529411764705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brant	0.4444444444444444	0.47368421052631576	0.5	0.5151515151515151	0.25	0.25	0.2857142857142857	0.29411764705882354	0.3157894736842105	0.18181818181818182	0.375	0.1111111111111111	0.45454545454545453	0.48148148148148145	0.45454545454545453	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26666666666666666	0.1	0.13333333333333333	0.2	0.14285714285714285	0.23529411764705882	
Cackling Goose	0.037037037037037035	0.0	0.0	0.030303030303030304	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.2857142857142857	0.0625	0.21052631578947367	0.18181818181818182	0.125	0.16666666666666666	0.0	0.05	0.06666666666666667	0.0	0.0	0.0	
Canada Goose	0.4444444444444444	0.21052631578947367	0.2222222222222222	0.18181818181818182	0.16666666666666666	0.15	0.19047619047619047	0.29411764705882354	0.3684210526315789	0.2727272727272727	0.5	0.2962962962962963	0.36363636363636365	0.5185185185185185	0.5	0.42857142857142855	0.5555555555555556	0.3333333333333333	0.25	0.5555555555555556	0.5	0.6	0.4	0.375	0.3333333333333333	0.25	0.16666666666666666	0.36363636363636365	0.36363636363636365	0.06666666666666667	0.6153846153846154	0.36363636363636365	0.29411764705882354	0.18181818181818182	0.6923076923076923	0.5454545454545454	0.42857142857142855	0.5	0.5789473684210527	0.4090909090909091	0.4375	0.4444444444444444	0.3333333333333333	0.4	0.13333333333333333	0.1	0.14285714285714285	0.17647058823529413	
Cackling/Canada Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Trumpeter Swan	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.058823529411764705	
Trumpeter/Tundra Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Cinnamon Teal	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06666666666666667	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler	0.0	0.0015	0.0	0.0	0.0	0.0	0.047619047619047616	0.0	0.0	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.07692307692307693	0.18181818181818182	0.17647058823529413	0.09090909090909091	0.0	0.045454545454545456	0.0	0.0	0.05263157894736842	0.045454545454545456	0.0625	0.0	0.06666666666666667	0.05	0.06666666666666667	0.0	0.0	0.0	
Gadwall	0.14814814814814814	0.0	0.05555555555555555	0.09090909090909091	0.0	0.05	0.14285714285714285	0.23529411764705882	0.0	0.18181818181818182	0.125	0.07407407407407407	0.0015	0.037037037037037035	0.13636363636363635	0.07142857142857142	0.3333333333333333	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.07692307692307693	0.0	0.0	0.0	0.0	0.0	0.0625	0.05555555555555555	0.06666666666666667	0.05	0.0	0.0	0.0	0.058823529411764705	
Eurasian Wigeon	0.5185185185185185	0.2631578947368421	0.2777777777777778	0.42424242424242425	0.25	0.35	0.47619047619047616	0.4117647058823529	0.42105263157894735	0.45454545454545453	0.25	0.2222222222222222	0.2727272727272727	0.1111111111111111	0.09090909090909091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.09090909090909091	0.375	0.3333333333333333	0.2	0.45	0.4666666666666667	0.5	0.5714285714285714	0.29411764705882354	
American Wigeon	0.8888888888888888	0.8421052631578947	0.9444444444444444	0.9090909090909091	0.9166666666666666	0.9	0.7619047619047619	1.0	0.8421052631578947	0.8181818181818182	0.75	0.8518518518518519	1.0	0.7037037037037037	0.9090909090909091	0.5	0.4444444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18181818181818182	0.07692307692307693	0.18181818181818182	0.23809523809523808	0.5	0.7368421052631579	0.7727272727272727	0.75	0.8888888888888888	0.7333333333333333	0.8	0.8666666666666667	0.9	0.8571428571428571	0.7647058823529411	
Eurasian x American Wigeon (hybrid)	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.0	
Mallard	0.5925925925925926	0.5263157894736842	0.5	0.48484848484848486	0.5833333333333334	0.8	0.6190476190476191	0.7058823529411765	0.5263157894736842	0.6363636363636364	0.5	0.4444444444444444	0.6363636363636364	0.5185185185185185	0.5909090909090909	0.5	0.6666666666666666	0.3333333333333333	0.125	0.3333333333333333	0.5	0.4	0.4	0.125	0.3333333333333333	0.0015	0.16666666666666666	0.18181818181818182	0.18181818181818182	0.3333333333333333	0.5384615384615384	0.6818181818181818	0.29411764705882354	0.36363636363636365	0.5384615384615384	0.5454545454545454	0.38095238095238093	0.5	0.631578947368421	0.5454545454545454	0.5625	0.6666666666666666	0.4	0.5	0.2	0.5	0.5714285714285714	0.5882352941176471	
Northern Pintail	0.037037037037037035	0.05263157894736842	0.05555555555555555	0.06060606060606061	0.0	0.1	0.09523809523809523	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13636363636363635	0.0	0.0	0.0	0.09090909090909091	0.047619047619047616	0.0	0.0	0.0	0.125	0.1111111111111111	0.0	0.0	0.0	0.0	0.0015	0.0	
Green-winged Teal	0.2222222222222222	0.10526315789473684	0.05555555555555555	0.15151515151515152	0.0	0.15	0.14285714285714285	0.11764705882352941	0.05263157894736842	0.09090909090909091	0.125	0.0	0.09090909090909091	0.07407407407407407	0.13636363636363635	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.058823529411764705	0.0015	0.15384615384615385	0.18181818181818182	0.0	0.0	0.05263157894736842	0.045454545454545456	0.125	0.0	0.0	0.1	0.06666666666666667	0.1	0.0015	0.058823529411764705	
teal sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045454545454545456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Ring-necked Duck	0.037037037037037035	0.05263157894736842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Greater Scaup	0.18518518518518517	0.15789473684210525	0.2777777777777778	0.48484848484848486	0.16666666666666666	0.4	0.5238095238095238	0.17647058823529413	0.3157894736842105	0.09090909090909091	0.5	0.25925925925925924	0.18181818181818182	0.3333333333333333	0.18181818181818182	0.14285714285714285	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.1111111111111111	0.13333333333333333	0.15	0.26666666666666666	0.4	0.14285714285714285	0.17647058823529413	
Lesser Scaup	0.1111111111111111	0.0	0.0	0.09090909090909091	0.0	0.0015	0.09523809523809523	0.11764705882352941	0.15789473684210525	0.0	0.1875	0.07407407407407407	0.0	0.037037037037037035	0.045454545454545456	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15384615384615385	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05	0.0	0.0	0.0	0.0	
