









Frequency of observations in the selected location(s).:
Number of taxa: 	330

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	9.0	3.0	2.0	8.0	2.0	6.0	5.0	5.0	2.0	1.0	3.0	9.0	5.0	7.0	19.0	27.0	12.0	13.0	9.0	6.0	5.0	7.0	4.0	5.0	5.0	1.0	7.0	5.0	5.0	5.0	14.0	23.0	32.0	21.0	18.0	35.0	11.0	20.0	26.0	53.0	54.0	50.0	21.0	8.0	12.0	10.0	16.0	22.0	

Snow Goose	0.0	0.0	0.0	0.375	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.05	0.15384615384615385	0.39622641509433965	0.14814814814814814	0.28	0.047619047619047616	0.25	0.3333333333333333	0.6	0.125	0.045454545454545456	
Greater White-fronted Goose	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.2	0.4	0.0	0.0	0.0	0.0	0.0	0.2857142857142857	0.0	0.1111111111111111	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.047619047619047616	0.05555555555555555	0.17142857142857143	0.2727272727272727	0.2	0.2692307692307692	0.11320754716981132	0.12962962962962962	0.26	0.09523809523809523	0.0	0.25	0.0	0.0	0.045454545454545456	
Brant	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03773584905660377	0.037037037037037035	0.0	0.047619047619047616	0.0	0.0	0.0	0.0	0.0	
Cackling Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.37142857142857144	0.18181818181818182	0.45	0.3076923076923077	0.37735849056603776	0.2962962962962963	0.36	0.19047619047619047	0.125	0.08333333333333333	0.0	0.0	0.0	
Canada Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.2222222222222222	0.0	0.0	0.05263157894736842	0.07407407407407407	0.08333333333333333	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.043478260869565216	0.0	0.047619047619047616	0.0	0.0	0.0	0.1	0.07692307692307693	0.3018867924528302	0.16666666666666666	0.16	0.09523809523809523	0.125	0.25	0.0	0.0625	0.0	
Cackling/Canada Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05660377358490566	0.018518518518518517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
goose sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.037037037037037035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03773584905660377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Trumpeter Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.018867924528301886	0.09259259259259259	0.06	0.0	0.0	0.0	0.0	0.0625	0.045454545454545456	
