









Frequency of observations in the selected location(s).:
Number of taxa: 	192

	Jan				Feb				Mar				Apr				May				Jun				Jul				Aug				Sep				Oct				Nov				Dec				
Sample Size:	9.0	7.0	10.0	21.0	5.0	5.0	8.0	9.0	9.0	2.0	5.0	4.0	5.0	5.0	16.0	14.0	1.0	3.0	5.0	4.0	0.0	4.0	1.0	7.0	12.0	12.0	7.0	15.0	14.0	16.0	10.0	16.0	4.0	3.0	1.0	7.0	6.0	3.0	2.0	13.0	11.0	5.0	3.0	9.0	3.0	0.0	0.0	5.0	

Snow Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09090909090909091	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	
Greater White-fronted Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Brant	0.2222222222222222	0.14285714285714285	0.3	0.3333333333333333	0.0	0.2	0.0	0.1111111111111111	0.1111111111111111	0.5	0.2	0.5	0.0	0.4	0.25	0.14285714285714285	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2	
Cackling Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07692307692307693	0.18181818181818182	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Canada Goose	0.0	0.0	0.0	0.19047619047619047	0.0	0.4	0.125	0.1111111111111111	0.0	0.0	0.0	0.0	0.2	0.2	0.125	0.07142857142857142	1.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14285714285714285	0.2	0.07142857142857142	0.0625	0.1	0.0	0.25	0.0	0.0	0.14285714285714285	0.0	0.0	0.0	0.15384615384615385	0.18181818181818182	0.0	0.3333333333333333	0.0	0.0	0.0	0.0	0.0	
Cackling/Canada Goose	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Tundra Swan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
Northern Shoveler	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.07692307692307693	0.0	0.4	0.3333333333333333	0.2222222222222222	0.0	0.0	0.0	0.2	
Gadwall	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.3333333333333333	0.0	0.0	0.0	
Eurasian Wigeon	0.2222222222222222	0.14285714285714285	0.0	0.09523809523809523	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.25	0.0	0.0	0.0	0.07142857142857142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.16666666666666666	0.0	0.0	0.3076923076923077	0.18181818181818182	0.4	0.3333333333333333	0.6666666666666666	0.3333333333333333	0.0	0.0	0.4	
American Wigeon	1.0	0.7142857142857143	0.6	0.7619047619047619	0.6	1.0	0.625	0.5555555555555556	0.5555555555555556	0.0	0.8	0.5	0.2	0.2	0.125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0625	0.0	0.0	0.0	0.2857142857142857	0.5	0.6666666666666666	0.5	1.0	1.0	0.8	1.0	0.8888888888888888	1.0	0.0015	0.0015	1.0	
Eurasian x American Wigeon (hybrid)	0.0	0.0	0.0	0.0	0.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.4	
Eurasian/American Wigeon	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1111111111111111	0.0	0.0	0.0	0.0	
